timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1659398617508,29,http://localhost:60190/profile/profile/isUserAuthenticated,401,Unauthorized,MVP Studio Login 1-3,,false,,192,765,4,4,http://localhost:60190/profile/profile/isUserAuthenticated,29,0,0
1659398617513,25,http://localhost:60190/profile/profile/isUserAuthenticated,401,Unauthorized,MVP Studio Login 1-4,,false,,192,765,4,4,http://localhost:60190/profile/profile/isUserAuthenticated,25,0,3
1659398617276,432,http://localhost:5000/Account/Profile,200,OK,MVP Studio Login 1-1,text,true,,7099508,11385,4,4,http://localhost:5000/Account/Profile,6,0,1
1659398617276,7,http://localhost:5000/Account/Profile-0,200,OK,MVP Studio Login 1-1,text,true,,2047,524,4,4,http://localhost:5000/Account/Profile,6,0,1
1659398617284,265,http://localhost:5000/Account/Profile-1,200,OK,MVP Studio Login 1-1,text,true,,4091,544,4,4,"https://fonts.googleapis.com/css?family=Montserrat:400,700",264,0,151
1659398617285,273,http://localhost:5000/Account/Profile-2,200,OK,MVP Studio Login 1-1,text,true,,3549,558,4,4,"https://fonts.googleapis.com/css?family=Lato:400,700,400italic,700italic",270,0,160
1659398617285,423,http://localhost:5000/Account/Profile-3,200,OK,MVP Studio Login 1-1,text,true,,793748,1096,4,4,http://localhost:5000/css/semantic.css,10,0,0
1659398617285,14,http://localhost:5000/Account/Profile-4,200,OK,MVP Studio Login 1-1,text,true,,17723,526,4,4,http://localhost:5000/css/MarsTheme.css,14,0,1
1659398617286,82,http://localhost:5000/Account/Profile-5,200,OK,MVP Studio Login 1-1,text,true,,412561,526,4,4,http://localhost:5000/css/scheduler.css,11,0,1
1659398617288,62,http://localhost:5000/Account/Profile-6,200,OK,MVP Studio Login 1-1,text,true,,278520,527,4,4,http://localhost:5000/js/jquery-3.2.1.js,12,0,1
1659398617300,167,http://localhost:5000/Account/Profile-7,200,OK,MVP Studio Login 1-1,text,true,,769533,523,4,4,http://localhost:5000/js/semantic.js,16,0,0
1659398617350,13,http://localhost:5000/Account/Profile-8,200,OK,MVP Studio Login 1-1,text,true,,3482,525,4,4,http://localhost:5000/util/Mars-lib.js,13,0,0
1659398617364,20,http://localhost:5000/Account/Profile-9,200,OK,MVP Studio Login 1-1,text,true,,8601,551,4,4,http://localhost:5000/util/NotificationFx/js/modernizr.custom.js,20,0,0
1659398617369,21,http://localhost:5000/Account/Profile-10,200,OK,MVP Studio Login 1-1,text,true,,2141,542,4,4,http://localhost:5000/util/NotificationFx/js/classie.js,21,0,0
1659398617384,31,http://localhost:5000/Account/Profile-11,200,OK,MVP Studio Login 1-1,text,true,,73407,547,4,4,http://localhost:5000/util/NotificationFx/js/snap.svg-min.js,13,0,0
1659398617390,18,http://localhost:5000/Account/Profile-12,200,OK,MVP Studio Login 1-1,text,true,,4407,549,4,4,http://localhost:5000/util/NotificationFx/js/notificationFx.js,18,0,0
1659398617408,12,http://localhost:5000/Account/Profile-13,200,OK,MVP Studio Login 1-1,text,true,,2037,546,4,4,http://localhost:5000/util/NotificationFx/css/normalize.css,12,0,0
1659398617416,10,http://localhost:5000/Account/Profile-14,200,OK,MVP Studio Login 1-1,text,true,,1619,547,4,4,http://localhost:5000/util/NotificationFx/css/ns-default.css,10,0,0
1659398617421,9,http://localhost:5000/Account/Profile-15,200,OK,MVP Studio Login 1-1,text,true,,5861,554,4,4,http://localhost:5000/util/NotificationFx/css/ns-style-attached.css,9,0,0
1659398617426,9,http://localhost:5000/Account/Profile-16,200,OK,MVP Studio Login 1-1,text,true,,5831,549,4,4,http://localhost:5000/util/NotificationFx/css/ns-style-bar.css,9,0,0
1659398617430,15,http://localhost:5000/Account/Profile-17,200,OK,MVP Studio Login 1-1,text,true,,45621,551,4,4,http://localhost:5000/util/NotificationFx/css/ns-style-growl.css,15,0,0
1659398617436,28,http://localhost:5000/Account/Profile-18,200,OK,MVP Studio Login 1-1,text,true,,29233,551,4,4,http://localhost:5000/util/NotificationFx/css/ns-style-other.css,28,0,0
1659398617446,241,http://localhost:5000/Account/Profile-19,200,OK,MVP Studio Login 1-1,text,true,,4635496,549,4,4,http://localhost:5000/js/react/dist/myAccountProfile.bundle.js,21,0,0
1659398617325,428,http://localhost:5000/Account/Profile,200,OK,MVP Studio Login 1-2,text,true,,7099508,11385,4,4,http://localhost:5000/Account/Profile,24,0,2
1659398617325,24,http://localhost:5000/Account/Profile-0,200,OK,MVP Studio Login 1-2,text,true,,2047,524,4,4,http://localhost:5000/Account/Profile,24,0,2
1659398617351,255,http://localhost:5000/Account/Profile-1,200,OK,MVP Studio Login 1-2,text,true,,4091,544,4,4,"https://fonts.googleapis.com/css?family=Montserrat:400,700",252,0,145
1659398617351,256,http://localhost:5000/Account/Profile-2,200,OK,MVP Studio Login 1-2,text,true,,3549,558,4,4,"https://fonts.googleapis.com/css?family=Lato:400,700,400italic,700italic",254,0,139
1659398617352,401,http://localhost:5000/Account/Profile-3,200,OK,MVP Studio Login 1-2,text,true,,793748,1096,4,4,http://localhost:5000/css/semantic.css,12,0,0
1659398617354,22,http://localhost:5000/Account/Profile-4,200,OK,MVP Studio Login 1-2,text,true,,17723,526,4,4,http://localhost:5000/css/MarsTheme.css,22,0,2
1659398617355,98,http://localhost:5000/Account/Profile-5,200,OK,MVP Studio Login 1-2,text,true,,412561,526,4,4,http://localhost:5000/css/scheduler.css,21,0,2
1659398617355,75,http://localhost:5000/Account/Profile-6,200,OK,MVP Studio Login 1-2,text,true,,278520,527,4,4,http://localhost:5000/js/jquery-3.2.1.js,28,0,1
1659398617377,153,http://localhost:5000/Account/Profile-7,200,OK,MVP Studio Login 1-2,text,true,,769533,523,4,4,http://localhost:5000/js/semantic.js,17,0,0
1659398617430,14,http://localhost:5000/Account/Profile-8,200,OK,MVP Studio Login 1-2,text,true,,3482,525,4,4,http://localhost:5000/util/Mars-lib.js,14,0,0
1659398617444,23,http://localhost:5000/Account/Profile-9,200,OK,MVP Studio Login 1-2,text,true,,8601,551,4,4,http://localhost:5000/util/NotificationFx/js/modernizr.custom.js,23,0,0
1659398617455,11,http://localhost:5000/Account/Profile-10,200,OK,MVP Studio Login 1-2,text,true,,2141,542,4,4,http://localhost:5000/util/NotificationFx/js/classie.js,11,0,0
1659398617466,19,http://localhost:5000/Account/Profile-11,200,OK,MVP Studio Login 1-2,text,true,,73407,547,4,4,http://localhost:5000/util/NotificationFx/js/snap.svg-min.js,8,0,0
1659398617467,12,http://localhost:5000/Account/Profile-12,200,OK,MVP Studio Login 1-2,text,true,,4407,549,4,4,http://localhost:5000/util/NotificationFx/js/notificationFx.js,12,0,0
1659398617479,11,http://localhost:5000/Account/Profile-13,200,OK,MVP Studio Login 1-2,text,true,,2037,546,4,4,http://localhost:5000/util/NotificationFx/css/normalize.css,11,0,0
1659398617486,11,http://localhost:5000/Account/Profile-14,200,OK,MVP Studio Login 1-2,text,true,,1619,547,4,4,http://localhost:5000/util/NotificationFx/css/ns-default.css,11,0,0
1659398617490,8,http://localhost:5000/Account/Profile-15,200,OK,MVP Studio Login 1-2,text,true,,5861,554,4,4,http://localhost:5000/util/NotificationFx/css/ns-style-attached.css,8,0,0
1659398617498,6,http://localhost:5000/Account/Profile-16,200,OK,MVP Studio Login 1-2,text,true,,5831,549,4,4,http://localhost:5000/util/NotificationFx/css/ns-style-bar.css,6,0,0
1659398617498,11,http://localhost:5000/Account/Profile-17,200,OK,MVP Studio Login 1-2,text,true,,45621,551,4,4,http://localhost:5000/util/NotificationFx/css/ns-style-growl.css,11,0,0
1659398617505,12,http://localhost:5000/Account/Profile-18,200,OK,MVP Studio Login 1-2,text,true,,29233,551,4,4,http://localhost:5000/util/NotificationFx/css/ns-style-other.css,12,0,0
1659398617510,188,http://localhost:5000/Account/Profile-19,200,OK,MVP Studio Login 1-2,text,true,,4635496,549,4,4,http://localhost:5000/js/react/dist/myAccountProfile.bundle.js,19,0,0
1659398617773,343,http://localhost:5000/Account/Profile,200,OK,MVP Studio Login 1-4,text,true,,7099508,11385,4,4,http://localhost:5000/Account/Profile,5,0,1
1659398617773,5,http://localhost:5000/Account/Profile-0,200,OK,MVP Studio Login 1-4,text,true,,2047,524,4,4,http://localhost:5000/Account/Profile,5,0,1
1659398617780,257,http://localhost:5000/Account/Profile-1,200,OK,MVP Studio Login 1-4,text,true,,4091,544,4,4,"https://fonts.googleapis.com/css?family=Montserrat:400,700",257,0,143
1659398617780,257,http://localhost:5000/Account/Profile-2,200,OK,MVP Studio Login 1-4,text,true,,3549,558,4,4,"https://fonts.googleapis.com/css?family=Lato:400,700,400italic,700italic",257,0,138
1659398617780,336,http://localhost:5000/Account/Profile-3,200,OK,MVP Studio Login 1-4,text,true,,793748,1096,4,4,http://localhost:5000/css/semantic.css,8,0,0
1659398617780,11,http://localhost:5000/Account/Profile-4,200,OK,MVP Studio Login 1-4,text,true,,17723,526,4,4,http://localhost:5000/css/MarsTheme.css,11,0,2
1659398617780,58,http://localhost:5000/Account/Profile-5,200,OK,MVP Studio Login 1-4,text,true,,412561,526,4,4,http://localhost:5000/css/scheduler.css,11,0,1
1659398617782,47,http://localhost:5000/Account/Profile-6,200,OK,MVP Studio Login 1-4,text,true,,278520,527,4,4,http://localhost:5000/js/jquery-3.2.1.js,12,0,1
1659398617792,93,http://localhost:5000/Account/Profile-7,200,OK,MVP Studio Login 1-4,text,true,,769533,523,4,4,http://localhost:5000/js/semantic.js,19,0,1
1659398617830,15,http://localhost:5000/Account/Profile-8,200,OK,MVP Studio Login 1-4,text,true,,3482,525,4,4,http://localhost:5000/util/Mars-lib.js,15,0,1
1659398617840,13,http://localhost:5000/Account/Profile-9,200,OK,MVP Studio Login 1-4,text,true,,8601,551,4,4,http://localhost:5000/util/NotificationFx/js/modernizr.custom.js,13,0,1
1659398617845,7,http://localhost:5000/Account/Profile-10,200,OK,MVP Studio Login 1-4,text,true,,2141,542,4,4,http://localhost:5000/util/NotificationFx/js/classie.js,7,0,0
1659398617852,14,http://localhost:5000/Account/Profile-11,200,OK,MVP Studio Login 1-4,text,true,,73407,547,4,4,http://localhost:5000/util/NotificationFx/js/snap.svg-min.js,8,0,0
1659398617854,5,http://localhost:5000/Account/Profile-12,200,OK,MVP Studio Login 1-4,text,true,,4407,549,4,4,http://localhost:5000/util/NotificationFx/js/notificationFx.js,5,0,0
1659398617860,5,http://localhost:5000/Account/Profile-13,200,OK,MVP Studio Login 1-4,text,true,,2037,546,4,4,http://localhost:5000/util/NotificationFx/css/normalize.css,5,0,0
1659398617865,7,http://localhost:5000/Account/Profile-14,200,OK,MVP Studio Login 1-4,text,true,,1619,547,4,4,http://localhost:5000/util/NotificationFx/css/ns-default.css,6,0,0
1659398617866,5,http://localhost:5000/Account/Profile-15,200,OK,MVP Studio Login 1-4,text,true,,5861,554,4,4,http://localhost:5000/util/NotificationFx/css/ns-style-attached.css,5,0,0
1659398617872,9,http://localhost:5000/Account/Profile-16,200,OK,MVP Studio Login 1-4,text,true,,5831,549,4,4,http://localhost:5000/util/NotificationFx/css/ns-style-bar.css,9,0,2
1659398617872,8,http://localhost:5000/Account/Profile-17,200,OK,MVP Studio Login 1-4,text,true,,45621,551,4,4,http://localhost:5000/util/NotificationFx/css/ns-style-growl.css,8,0,0
1659398617881,6,http://localhost:5000/Account/Profile-18,200,OK,MVP Studio Login 1-4,text,true,,29233,551,4,4,http://localhost:5000/util/NotificationFx/css/ns-style-other.css,5,0,0
1659398617882,154,http://localhost:5000/Account/Profile-19,200,OK,MVP Studio Login 1-4,text,true,,4635496,549,4,4,http://localhost:5000/js/react/dist/myAccountProfile.bundle.js,10,0,0
1659398618230,4,http://localhost:60190/notification/notification/getNotification?numberOfNotifications=5,401,Unauthorized,MVP Studio Login 1-2,,false,,192,767,4,4,http://localhost:60190/notification/notification/getNotification?numberOfNotifications=5,4,0,0
1659398618323,8,http://localhost:60190/notification/notification/getNotification?numberOfNotifications=5,401,Unauthorized,MVP Studio Login 1-1,,false,,192,767,4,4,http://localhost:60190/notification/notification/getNotification?numberOfNotifications=5,8,0,0
1659398618428,4,http://localhost:60190/notification/notification/getNotification?numberOfNotifications=5,401,Unauthorized,MVP Studio Login 1-4,,false,,192,767,4,4,http://localhost:60190/notification/notification/getNotification?numberOfNotifications=5,4,0,0
1659398618256,329,http://localhost:5000/Account/Profile,200,OK,MVP Studio Login 1-3,text,true,,7099508,11385,4,4,http://localhost:5000/Account/Profile,5,0,1
1659398618256,5,http://localhost:5000/Account/Profile-0,200,OK,MVP Studio Login 1-3,text,true,,2047,524,4,4,http://localhost:5000/Account/Profile,5,0,1
1659398618262,255,http://localhost:5000/Account/Profile-1,200,OK,MVP Studio Login 1-3,text,true,,4091,544,4,4,"https://fonts.googleapis.com/css?family=Montserrat:400,700",251,0,143
1659398618262,249,http://localhost:5000/Account/Profile-2,200,OK,MVP Studio Login 1-3,text,true,,3549,558,4,4,"https://fonts.googleapis.com/css?family=Lato:400,700,400italic,700italic",247,0,132
1659398618262,323,http://localhost:5000/Account/Profile-3,200,OK,MVP Studio Login 1-3,text,true,,793748,1096,4,4,http://localhost:5000/css/semantic.css,8,0,2
1659398618262,5,http://localhost:5000/Account/Profile-4,200,OK,MVP Studio Login 1-3,text,true,,17723,526,4,4,http://localhost:5000/css/MarsTheme.css,5,0,0
1659398618262,49,http://localhost:5000/Account/Profile-5,200,OK,MVP Studio Login 1-3,text,true,,412561,526,4,4,http://localhost:5000/css/scheduler.css,10,0,1
1659398618263,42,http://localhost:5000/Account/Profile-6,200,OK,MVP Studio Login 1-3,text,true,,278520,527,4,4,http://localhost:5000/js/jquery-3.2.1.js,13,0,1
1659398618268,84,http://localhost:5000/Account/Profile-7,200,OK,MVP Studio Login 1-3,text,true,,769533,523,4,4,http://localhost:5000/js/semantic.js,22,0,1
1659398618305,11,http://localhost:5000/Account/Profile-8,200,OK,MVP Studio Login 1-3,text,true,,3482,525,4,4,http://localhost:5000/util/Mars-lib.js,11,0,2
1659398618313,10,http://localhost:5000/Account/Profile-9,200,OK,MVP Studio Login 1-3,text,true,,8601,551,4,4,http://localhost:5000/util/NotificationFx/js/modernizr.custom.js,10,0,2
1659398618316,7,http://localhost:5000/Account/Profile-10,200,OK,MVP Studio Login 1-3,text,true,,2141,542,4,4,http://localhost:5000/util/NotificationFx/js/classie.js,7,0,0
1659398618323,12,http://localhost:5000/Account/Profile-11,200,OK,MVP Studio Login 1-3,text,true,,73407,547,4,4,http://localhost:5000/util/NotificationFx/js/snap.svg-min.js,8,0,0
1659398618323,6,http://localhost:5000/Account/Profile-12,200,OK,MVP Studio Login 1-3,text,true,,4407,549,4,4,http://localhost:5000/util/NotificationFx/js/notificationFx.js,6,0,0
1659398618329,6,http://localhost:5000/Account/Profile-13,200,OK,MVP Studio Login 1-3,text,true,,2037,546,4,4,http://localhost:5000/util/NotificationFx/css/normalize.css,6,0,0
1659398618335,6,http://localhost:5000/Account/Profile-14,200,OK,MVP Studio Login 1-3,text,true,,1619,547,4,4,http://localhost:5000/util/NotificationFx/css/ns-default.css,6,0,0
1659398618335,5,http://localhost:5000/Account/Profile-15,200,OK,MVP Studio Login 1-3,text,true,,5861,554,4,4,http://localhost:5000/util/NotificationFx/css/ns-style-attached.css,5,0,0
1659398618341,6,http://localhost:5000/Account/Profile-16,200,OK,MVP Studio Login 1-3,text,true,,5831,549,4,4,http://localhost:5000/util/NotificationFx/css/ns-style-bar.css,6,0,0
1659398618341,12,http://localhost:5000/Account/Profile-17,200,OK,MVP Studio Login 1-3,text,true,,45621,551,4,4,http://localhost:5000/util/NotificationFx/css/ns-style-growl.css,12,0,1
1659398618347,18,http://localhost:5000/Account/Profile-18,200,OK,MVP Studio Login 1-3,text,true,,29233,551,4,4,http://localhost:5000/util/NotificationFx/css/ns-style-other.css,17,0,0
1659398618352,129,http://localhost:5000/Account/Profile-19,200,OK,MVP Studio Login 1-3,text,true,,4635496,549,4,4,http://localhost:5000/js/react/dist/myAccountProfile.bundle.js,12,0,0
1659398618646,5,http://localhost:60190/notification/notification/getNewNotificationCount,401,Unauthorized,MVP Studio Login 1-2,,false,,192,751,4,4,http://localhost:60190/notification/notification/getNewNotificationCount,5,0,0
1659398618886,5,http://localhost:60190/notification/notification/getNewNotificationCount,401,Unauthorized,MVP Studio Login 1-1,,false,,192,751,4,4,http://localhost:60190/notification/notification/getNewNotificationCount,5,0,0
1659398619026,5,http://localhost:60190/notification/notification/getNewNotificationCount,401,Unauthorized,MVP Studio Login 1-4,,false,,192,751,4,4,http://localhost:60190/notification/notification/getNewNotificationCount,5,0,0
1659398619124,6,http://localhost:51689/listing/listing/getBalance,401,Unauthorized,MVP Studio Login 1-2,,false,,192,728,4,4,http://localhost:51689/listing/listing/getBalance,6,0,1
1659398619253,3,http://localhost:60190/notification/notification/getNotification?numberOfNotifications=5,401,Unauthorized,MVP Studio Login 1-3,,false,,192,767,4,4,http://localhost:60190/notification/notification/getNotification?numberOfNotifications=5,3,0,0
1659398619360,5,http://localhost:51689/listing/listing/getBalance,401,Unauthorized,MVP Studio Login 1-1,,false,,192,728,4,4,http://localhost:51689/listing/listing/getBalance,5,0,1
1659398619537,7,http://localhost:51689/listing/listing/getBalance,401,Unauthorized,MVP Studio Login 1-4,,false,,192,728,4,4,http://localhost:51689/listing/listing/getBalance,7,0,1
1659398619541,4,http://localhost:60190/profile/profile/getLanguage,401,Unauthorized,MVP Studio Login 1-2,,false,,192,757,4,4,http://localhost:60190/profile/profile/getLanguage,4,0,0
1659398619646,4,http://localhost:60190/notification/notification/getNewNotificationCount,401,Unauthorized,MVP Studio Login 1-3,,false,,192,751,4,4,http://localhost:60190/notification/notification/getNewNotificationCount,4,0,0
1659398619883,4,http://localhost:60190/profile/profile/getLanguage,401,Unauthorized,MVP Studio Login 1-1,,false,,192,757,4,4,http://localhost:60190/profile/profile/getLanguage,4,0,0
1659398619901,5,http://localhost:60190/profile/profile/getLanguage,401,Unauthorized,MVP Studio Login 1-4,,false,,192,757,4,4,http://localhost:60190/profile/profile/getLanguage,5,0,0
1659398620126,3,http://localhost:60190/profile/profile/getSkill,401,Unauthorized,MVP Studio Login 1-2,,false,,192,754,4,4,http://localhost:60190/profile/profile/getSkill,3,0,0
1659398620295,5,http://localhost:51689/listing/listing/getBalance,401,Unauthorized,MVP Studio Login 1-3,,false,,192,728,4,4,http://localhost:51689/listing/listing/getBalance,5,0,1
1659398620319,4,http://localhost:60190/profile/profile/getSkill,401,Unauthorized,MVP Studio Login 1-1,,false,,192,754,4,4,http://localhost:60190/profile/profile/getSkill,4,0,0
1659398620426,3,http://localhost:60190/profile/profile/getSkill,401,Unauthorized,MVP Studio Login 1-4,,false,,192,754,4,4,http://localhost:60190/profile/profile/getSkill,3,0,0
1659398620511,3,http://localhost:60190/profile/profile/getEducation,401,Unauthorized,MVP Studio Login 1-2,,false,,192,758,4,4,http://localhost:60190/profile/profile/getEducation,3,0,0
1659398620720,4,http://localhost:60190/profile/profile/getLanguage,401,Unauthorized,MVP Studio Login 1-3,,false,,192,757,4,4,http://localhost:60190/profile/profile/getLanguage,4,0,0
1659398620796,5,http://localhost:60190/profile/profile/getEducation,401,Unauthorized,MVP Studio Login 1-1,,false,,192,758,4,4,http://localhost:60190/profile/profile/getEducation,5,0,0
1659398620945,3,http://localhost:60190/profile/profile/getEducation,401,Unauthorized,MVP Studio Login 1-4,,false,,192,758,4,4,http://localhost:60190/profile/profile/getEducation,3,0,0
1659398621028,3,http://localhost:60190/profile/profile/getCertification,401,Unauthorized,MVP Studio Login 1-2,,false,,192,762,4,4,http://localhost:60190/profile/profile/getCertification,3,0,0
1659398621222,3,http://localhost:60190/profile/profile/getSkill,401,Unauthorized,MVP Studio Login 1-3,,false,,192,754,4,4,http://localhost:60190/profile/profile/getSkill,3,0,0
1659398621279,4,http://localhost:60190/profile/profile/getCertification,401,Unauthorized,MVP Studio Login 1-1,,false,,192,762,4,4,http://localhost:60190/profile/profile/getCertification,4,0,0
1659398621400,6,http://localhost:60190/profile/profile/getCertification,401,Unauthorized,MVP Studio Login 1-4,,false,,192,762,4,4,http://localhost:60190/profile/profile/getCertification,6,0,0
1659398621427,4,http://localhost:60190/profile/profile/getProfileDetails/?id=,401,Unauthorized,MVP Studio Login 1-2,,false,,192,740,4,4,http://localhost:60190/profile/profile/getProfileDetails/?id=,4,0,0
1659398616045,576,User Login,,"Number of samples in transaction : 11, number of failing samples : 9",MVP Studio Login 1-2,,false,,7101728,18724,4,4,null,172,4811,5
1659398621796,4,http://localhost:60190/profile/profile/getProfileDetails/?id=,401,Unauthorized,MVP Studio Login 1-4,,false,,192,740,3,3,http://localhost:60190/profile/profile/getProfileDetails/?id=,4,0,0
1659398616542,498,User Login,,"Number of samples in transaction : 11, number of failing samples : 9",MVP Studio Login 1-4,,false,,7101728,18724,3,3,null,160,4760,6
1659398621813,3,http://localhost:60190/profile/profile/getProfileDetails/?id=,401,Unauthorized,MVP Studio Login 1-1,,false,,192,740,2,2,http://localhost:60190/profile/profile/getProfileDetails/?id=,3,0,0
1659398615790,586,User Login,,"Number of samples in transaction : 11, number of failing samples : 9",MVP Studio Login 1-1,,false,,7101728,18724,2,2,null,160,5440,4
1659398621969,3,http://localhost:60190/profile/profile/getEducation,401,Unauthorized,MVP Studio Login 1-3,,false,,192,758,1,1,http://localhost:60190/profile/profile/getEducation,3,0,0
1659398622495,4,http://localhost:60190/profile/profile/getCertification,401,Unauthorized,MVP Studio Login 1-3,,false,,192,762,1,1,http://localhost:60190/profile/profile/getCertification,4,0,0
1659398623007,4,http://localhost:60190/profile/profile/getProfileDetails/?id=,401,Unauthorized,MVP Studio Login 1-3,,false,,192,740,1,1,http://localhost:60190/profile/profile/getProfileDetails/?id=,4,0,0
1659398616292,483,User Login,,"Number of samples in transaction : 11, number of failing samples : 9",MVP Studio Login 1-3,,false,,7101728,18724,1,1,null,159,6236,3
